customer_id,first_name,last_name,age,gender,signup_date,loyalty_tier,city,state,country,acquisition_channel,preferred_device,marketing_opt_in
990930,Sami,Bonnet,34,Homme,2025-03-30,Bronze,Toulouse,Occitanie,France,Paid Search,Desktop,Yes
535428,Camille,Bernard,21,Homme,2025-03-23,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,No
657545,Chloe,Richard,38,Femme,2024-02-09,Silver,Lille,Hauts-de-France,France,Social Media,Mobile,Yes
999021,Olivia,Lambert,30,Femme,2024-01-04,Silver,Toulouse,Occitanie,France,Direct,Desktop,No
927285,Chloe,Richard,27,Homme,2025-06-27,Silver,Genève,Genève,Suisse,Social Media,Mobile,Yes
178182,Tom,Leroy,37,Homme,2024-12-29,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Email,Desktop,Yes
556016,Alice,Martinez,27,Femme,2025-06-19,Bronze,Lille,Hauts-de-France,France,Organic Search,Desktop,Yes
433703,Leo,Legrand,33,Femme,2025-02-17,Bronze,Strasbourg,Grand Est,France,Paid Search,Mobile,Yes
887269,Mia,Morel,24,Homme,2025-07-02,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Desktop,No
859344,Leo,Durand,38,Homme,2024-07-13,Bronze,Nantes,Pays de la Loire,France,Organic Search,Desktop,Yes
782437,Nathan,Morel,46,Femme,2025-04-08,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
272706,Adam,Bertrand,52,Homme,2025-03-23,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
371626,Arthur,Andre,40,Homme,2025-02-21,Bronze,Genève,Genève,Suisse,Organic Search,Tablet,Yes
244304,Sophia,Dupont,42,Femme,2025-02-24,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,No
403996,Sarah,Dubois,25,Homme,2025-12-22,Bronze,Nantes,Pays de la Loire,France,Email,Mobile,Yes
604512,Leo,Mercier,18,Homme,2025-09-22,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Mobile,No
922710,Gabriel,Garcia,41,Homme,2024-01-20,Silver,Genève,Genève,Suisse,Direct,Desktop,Yes
323672,Jules,Legrand,53,Femme,2025-04-10,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Direct,Mobile,Yes
772173,Alice,Andre,23,Femme,2024-11-01,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,No
741821,Sophia,Legrand,30,Femme,2024-02-09,Gold,Bordeaux,Nouvelle-Aquitaine,France,Direct,Desktop,No
372606,Lucas,Durand,34,Femme,2025-07-12,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,No
564546,Nora,Leroy,39,Homme,2024-03-07,Gold,Dakar,Dakar,Sénégal,Organic Search,Mobile,Yes
270244,Tom,Thomas,52,Femme,2025-07-10,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
394629,Camille,Vincent,43,Homme,2025-02-21,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
286317,Ava,Mercier,34,Femme,2025-01-22,Silver,Paris,Île-de-France,France,Social Media,Desktop,No
385226,Lucas,Durand,44,Femme,2024-08-29,Silver,Toulouse,Occitanie,France,Organic Search,Desktop,Yes
674176,Lucas,Dubois,52,Homme,2025-02-04,Bronze,Genève,Genève,Suisse,Organic Search,Desktop,No
119133,Sophia,Thomas,64,Homme,2024-12-20,Silver,Montréal,Québec,Canada,Organic Search,Mobile,Yes
778915,Gabriel,Durand,29,Homme,2025-11-14,Silver,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
180406,Nora,Dupont,34,Homme,2024-04-06,Gold,Lille,Hauts-de-France,France,Direct,Mobile,Yes
928797,Camille,Richard,35,Femme,2024-01-14,Gold,Paris,Île-de-France,France,Organic Search,Desktop,No
684762,Sarah,Garcia,45,Homme,2025-09-19,Silver,Strasbourg,Grand Est,France,Referral,Mobile,Yes
354938,Lea,Garcia,62,Femme,2025-10-13,Bronze,Paris,Île-de-France,France,Social Media,Mobile,Yes
596169,Hugo,Vincent,18,Homme,2025-11-12,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,Yes
591897,Jules,Simon,24,Homme,2024-12-05,Silver,Toulouse,Occitanie,France,Direct,Desktop,Yes
394504,Noah,Simon,27,Femme,2025-05-24,Bronze,Paris,Île-de-France,France,Organic Search,Tablet,Yes
211308,Tom,Moreau,42,Homme,2025-11-08,Bronze,Toulouse,Occitanie,France,Paid Search,Mobile,No
382136,Camille,Robert,36,Femme,2024-02-25,Gold,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
187464,Sophia,Laurent,36,Femme,2024-09-12,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,No
798789,Eva,Bernard,26,Homme,2024-10-24,Bronze,Strasbourg,Grand Est,France,Organic Search,Mobile,No
883739,Leo,Lefebvre,28,Homme,2024-04-18,Gold,Toulouse,Occitanie,France,Referral,Mobile,Yes
796464,Hugo,Legrand,43,Homme,2024-09-03,Silver,Dakar,Dakar,Sénégal,Social Media,Mobile,Yes
476136,Ines,Garcia,36,Femme,2024-11-08,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Mobile,Yes
142076,Ines,Laurent,28,Femme,2025-05-07,Bronze,Strasbourg,Grand Est,France,Direct,Desktop,No
858006,Ines,Andre,50,Femme,2025-03-10,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,No
385304,Manon,Dubois,42,Homme,2024-05-24,Silver,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Desktop,Yes
662484,Sarah,Fournier,50,Homme,2024-03-05,Silver,Lille,Hauts-de-France,France,Organic Search,Tablet,Yes
885594,Tom,Thomas,36,Femme,2024-02-26,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Mobile,No
987448,Adam,Michel,42,Homme,2025-05-12,Bronze,Nantes,Pays de la Loire,France,Referral,Tablet,No
821443,Nora,Bertrand,44,Femme,2025-06-25,Silver,Nantes,Pays de la Loire,France,Paid Search,Mobile,Yes
342749,Lina,Dupont,21,Homme,2025-07-24,Bronze,Montréal,Québec,Canada,Social Media,Mobile,Yes
967709,Sarah,Fournier,19,Homme,2025-07-26,Silver,Nantes,Pays de la Loire,France,Paid Search,Mobile,Yes
443824,Adam,Michel,35,Femme,2024-03-24,Gold,Paris,Île-de-France,France,Social Media,Desktop,Yes
499852,Olivia,Francois,39,Homme,2024-02-20,Silver,Paris,Île-de-France,France,Email,Mobile,Yes
493312,Sami,Roux,32,Homme,2024-10-05,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Email,Mobile,Yes
181771,Emma,Moreau,21,Femme,2024-07-07,Bronze,Toulouse,Occitanie,France,Direct,Mobile,Yes
479084,Olivia,Dubois,41,Homme,2024-08-23,Bronze,Toulouse,Occitanie,France,Social Media,Desktop,Yes
514149,Leo,Thomas,38,Femme,2025-07-23,Bronze,Paris,Île-de-France,France,Email,Desktop,Yes
852948,Yanis,Morel,40,Femme,2025-12-13,Bronze,Toulouse,Occitanie,France,Email,Mobile,Yes
512043,Leo,Bonnet,40,Femme,2024-07-29,Silver,Lille,Hauts-de-France,France,Referral,Desktop,Yes
775778,Nora,Francois,21,Non précisé,2025-10-31,Bronze,Lille,Hauts-de-France,France,Direct,Desktop,No
151321,Yanis,Dupont,29,Homme,2025-03-29,Bronze,Paris,Île-de-France,France,Direct,Mobile,No
704010,Mia,Michel,33,Homme,2025-10-22,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
423616,Noah,Roux,62,Homme,2024-06-15,Bronze,Strasbourg,Grand Est,France,Organic Search,Mobile,No
391183,Mia,Roux,36,Homme,2025-05-20,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Mobile,Yes
411553,Emma,Dupont,18,Homme,2024-08-03,Bronze,Nantes,Pays de la Loire,France,Paid Search,Desktop,Yes
865173,Ines,Lambert,30,Non précisé,2024-09-07,Silver,Strasbourg,Grand Est,France,Email,Mobile,Yes
428817,Arthur,Lefebvre,42,Homme,2025-04-18,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Desktop,Yes
766181,Noah,Laurent,39,Femme,2025-06-02,Bronze,Toulouse,Occitanie,France,Organic Search,Desktop,Yes
391759,Mia,Martinez,31,Femme,2024-09-14,Silver,Montréal,Québec,Canada,Email,Mobile,Yes
922923,Lea,Garcia,25,Homme,2025-05-26,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
277754,Chloe,Vincent,31,Femme,2025-06-02,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Mobile,Yes
782891,Gabriel,Moreau,18,Femme,2024-07-09,Silver,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,No
190935,Liam,Francois,18,Femme,2025-05-22,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
893028,Sarah,Moreau,58,Homme,2024-01-14,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Direct,Mobile,Yes
761231,Alice,Thomas,53,Homme,2025-08-01,Bronze,Nantes,Pays de la Loire,France,Email,Desktop,Yes
415142,Sami,Robert,47,Femme,2025-07-09,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Direct,Mobile,Yes
815011,Tom,Dupont,18,Homme,2024-11-22,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Email,Desktop,Yes
656035,Mia,David,22,Femme,2024-06-15,Bronze,Nantes,Pays de la Loire,France,Organic Search,Desktop,No
839525,Emma,Dupont,35,Homme,2024-03-15,Silver,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
521348,Nathan,Francois,23,Femme,2025-09-27,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Desktop,Yes
578740,Gabriel,Michel,29,Femme,2024-05-06,Gold,Paris,Île-de-France,France,Social Media,Desktop,Yes
809807,Arthur,Roux,42,Homme,2025-01-23,Silver,Bordeaux,Nouvelle-Aquitaine,France,Direct,Mobile,No
344218,Ava,Bernard,46,Femme,2024-12-02,Bronze,Genève,Genève,Suisse,Paid Search,Mobile,Yes
947567,Louis,Mercier,18,Homme,2025-01-27,Silver,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Desktop,No
236070,Alice,Mercier,37,Femme,2025-04-09,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Tablet,Yes
241563,Sami,Thomas,21,Femme,2024-09-07,Bronze,Lille,Hauts-de-France,France,Paid Search,Mobile,Yes
614335,Gabriel,Garcia,55,Homme,2025-03-21,Bronze,Paris,Île-de-France,France,Email,Mobile,Yes
527548,Eva,Dubois,30,Femme,2024-08-19,Bronze,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
922143,Noah,Robert,58,Femme,2024-06-07,Bronze,Lille,Hauts-de-France,France,Referral,Desktop,No
893534,Arthur,Bonnet,26,Femme,2025-11-13,Bronze,Toulouse,Occitanie,France,Social Media,Mobile,Yes
290261,Adam,Bertrand,34,Homme,2024-10-26,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
757665,Adam,Lambert,19,Femme,2024-11-04,Bronze,Lille,Hauts-de-France,France,Paid Search,Tablet,No
974572,Lina,Fournier,31,Non précisé,2025-07-08,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Desktop,No
577111,Lea,Robert,36,Homme,2024-05-08,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Referral,Desktop,No
972391,Camille,Fournier,27,Femme,2024-11-06,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Email,Desktop,Yes
596543,Manon,Leroy,44,Homme,2025-12-15,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Mobile,No
523660,Ethan,Petit,24,Homme,2024-06-11,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Mobile,No
535113,Ethan,Bernard,33,Homme,2025-07-26,Bronze,Paris,Île-de-France,France,Direct,Desktop,No
633842,Alice,Legrand,45,Femme,2024-05-15,Gold,Genève,Genève,Suisse,Direct,Desktop,Yes
961253,Nathan,Francois,22,Homme,2024-11-14,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Desktop,No
913479,Leo,Fournier,36,Femme,2024-03-09,Bronze,Paris,Île-de-France,France,Referral,Mobile,Yes
592148,Gabriel,Lambert,33,Femme,2025-11-24,Bronze,Lille,Hauts-de-France,France,Social Media,Mobile,Yes
649226,Lina,Simon,30,Homme,2025-08-29,Bronze,Lille,Hauts-de-France,France,Direct,Mobile,Yes
471028,Adam,Moreau,46,Femme,2025-08-27,Bronze,Paris,Île-de-France,France,Paid Search,Desktop,No
791320,Nathan,Bernard,35,Femme,2024-11-12,Silver,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
367070,Alice,Bernard,48,Homme,2025-03-13,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
436859,Mia,Bertrand,54,Femme,2024-08-21,Silver,Toulouse,Occitanie,France,Organic Search,Mobile,No
140503,Emma,Lambert,44,Femme,2025-09-30,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Desktop,No
441490,Ethan,Richard,23,Femme,2024-03-19,Silver,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Desktop,Yes
567831,Nora,Bonnet,24,Femme,2024-06-17,Silver,Montréal,Québec,Canada,Organic Search,Tablet,Yes
858282,Jules,Mercier,65,Homme,2025-10-24,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,No
524996,Leo,Martin,28,Homme,2025-08-19,Bronze,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
350075,Ethan,Durand,34,Homme,2024-01-27,Silver,Strasbourg,Grand Est,France,Paid Search,Mobile,No
760709,Mia,Martinez,18,Femme,2024-08-09,Bronze,Strasbourg,Grand Est,France,Email,Mobile,Yes
302694,Leo,Moreau,51,Homme,2025-01-29,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Direct,Mobile,Yes
574720,Arthur,Bonnet,36,Femme,2024-09-30,Silver,Bordeaux,Nouvelle-Aquitaine,France,Referral,Desktop,Yes
446174,Liam,Laurent,40,Homme,2024-07-15,Bronze,Paris,Île-de-France,France,Organic Search,Desktop,No
949242,Camille,Bernard,18,Femme,2024-07-19,Bronze,Paris,Île-de-France,France,Referral,Mobile,No
617166,Lea,Morel,50,Homme,2024-09-18,Bronze,Toulouse,Occitanie,France,Social Media,Tablet,Yes
471120,Ava,Martinez,35,Homme,2025-06-29,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Mobile,No
218256,Leo,Dubois,18,Homme,2025-11-01,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Desktop,Yes
547441,Tom,Moreau,29,Femme,2024-02-27,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,No
179325,Mia,Morel,38,Homme,2025-10-24,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Email,Tablet,Yes
956285,Lina,Simon,36,Homme,2024-04-26,Gold,Paris,Île-de-France,France,Organic Search,Desktop,No
716865,Louis,Petit,18,Femme,2024-12-27,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Referral,Mobile,No
726493,Camille,Vincent,23,Femme,2024-08-19,Silver,Genève,Genève,Suisse,Organic Search,Desktop,No
303261,Mia,Garcia,52,Femme,2025-08-14,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Mobile,Yes
383490,Nathan,Vincent,23,Homme,2024-10-14,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Email,Mobile,No
825650,Olivia,Francois,22,Femme,2025-03-23,Silver,Toulouse,Occitanie,France,Paid Search,Mobile,No
831002,Sophia,Legrand,38,Femme,2024-04-07,Silver,Nantes,Pays de la Loire,France,Organic Search,Desktop,Yes
641029,Sophia,Vincent,35,Homme,2025-12-01,Bronze,Toulouse,Occitanie,France,Direct,Mobile,Yes
588766,Liam,Moreau,35,Homme,2024-09-04,Bronze,Nantes,Pays de la Loire,France,Direct,Mobile,Yes
254665,Leo,Martin,35,Femme,2025-02-06,Bronze,Lille,Hauts-de-France,France,Paid Search,Mobile,Yes
643567,Nora,Richard,51,Homme,2024-11-09,Silver,Paris,Île-de-France,France,Referral,Mobile,Yes
878684,Ines,Bernard,51,Femme,2025-07-14,Silver,Nantes,Pays de la Loire,France,Paid Search,Desktop,Yes
504702,Lea,Garcia,18,Homme,2025-03-16,Bronze,Lille,Hauts-de-France,France,Referral,Mobile,Yes
833343,Noah,Lefebvre,52,Homme,2024-11-11,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
673962,Yanis,Richard,22,Femme,2024-10-03,Silver,Paris,Île-de-France,France,Social Media,Mobile,No
982524,Eva,Martin,63,Femme,2025-02-22,Silver,Dakar,Dakar,Sénégal,Organic Search,Desktop,Yes
721362,Noah,Leroy,32,Femme,2025-12-14,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Desktop,Yes
668559,Ines,Thomas,37,Homme,2024-03-15,Gold,Paris,Île-de-France,France,Paid Search,Mobile,Yes
567233,Manon,Lefebvre,26,Homme,2024-12-29,Bronze,Toulouse,Occitanie,France,Direct,Mobile,No
410199,Jules,Leroy,28,Femme,2025-09-03,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Mobile,Yes
685594,Lea,Durand,28,Homme,2025-04-15,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Desktop,Yes
681133,Leo,Mercier,49,Femme,2024-03-15,Silver,Montréal,Québec,Canada,Email,Mobile,Yes
298767,Lucas,Andre,36,Homme,2025-11-07,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Desktop,Yes
141736,Eva,Garcia,61,Homme,2025-05-20,Bronze,Strasbourg,Grand Est,France,Organic Search,Desktop,Yes
230315,Mia,Lefebvre,54,Femme,2025-02-04,Bronze,Paris,Île-de-France,France,Social Media,Mobile,Yes
773617,Emma,Thomas,28,Femme,2024-01-19,Bronze,Montréal,Québec,Canada,Referral,Desktop,Yes
560426,Ava,Bertrand,26,Femme,2025-04-22,Silver,Paris,Île-de-France,France,Social Media,Mobile,No
887231,Olivia,Morel,23,Femme,2025-06-20,Bronze,Strasbourg,Grand Est,France,Organic Search,Desktop,Yes
422131,Lea,Lefebvre,18,Femme,2024-09-29,Bronze,Paris,Île-de-France,France,Organic Search,Desktop,No
408882,Nathan,David,20,Homme,2024-10-04,Silver,Paris,Île-de-France,France,Referral,Mobile,No
903418,Sophia,Moreau,51,Homme,2025-09-16,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,Yes
211051,Louis,Dupont,31,Femme,2025-11-16,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Direct,Mobile,Yes
736049,Gabriel,Vincent,35,Homme,2024-04-01,Bronze,Dakar,Dakar,Sénégal,Organic Search,Desktop,Yes
993374,Sarah,Durand,29,Homme,2025-07-06,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Desktop,No
953303,Yanis,Francois,31,Homme,2024-10-18,Bronze,Nantes,Pays de la Loire,France,Organic Search,Desktop,No
859731,Ines,Lefebvre,22,Homme,2024-03-20,Silver,Toulouse,Occitanie,France,Social Media,Desktop,No
655738,Sophia,Lefebvre,18,Femme,2025-03-20,Silver,Lille,Hauts-de-France,France,Organic Search,Tablet,Yes
451336,Nathan,Durand,40,Homme,2024-03-07,Gold,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
833845,Emma,Bertrand,18,Homme,2024-02-09,Gold,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Desktop,No
442621,Tom,Simon,43,Femme,2025-12-07,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
903991,Sami,Durand,31,Non précisé,2024-07-21,Silver,Paris,Île-de-France,France,Social Media,Mobile,Yes
619125,Ethan,Francois,24,Femme,2025-11-29,Bronze,Nantes,Pays de la Loire,France,Referral,Mobile,No
404084,Arthur,Roux,53,Homme,2025-12-02,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
950376,Adam,Dupont,29,Femme,2025-04-12,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Mobile,No
621846,Sarah,Garcia,38,Homme,2024-04-30,Gold,Bordeaux,Nouvelle-Aquitaine,France,Direct,Desktop,No
857800,Ines,Garcia,30,Homme,2024-09-26,Bronze,Genève,Genève,Suisse,Organic Search,Mobile,Yes
301223,Sophia,Lambert,18,Femme,2024-08-10,Gold,Paris,Île-de-France,France,Referral,Mobile,Yes
334627,Liam,Morel,21,Homme,2024-10-19,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Email,Desktop,No
916096,Tom,Leroy,40,Femme,2025-08-22,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,No
608725,Leo,Simon,26,Homme,2024-01-05,Gold,Paris,Île-de-France,France,Direct,Mobile,No
784382,Liam,Laurent,34,Femme,2025-12-30,Bronze,Nantes,Pays de la Loire,France,Email,Tablet,Yes
416349,Ethan,Dubois,47,Femme,2024-10-21,Bronze,Paris,Île-de-France,France,Organic Search,Desktop,Yes
340616,Lina,Roux,30,Non précisé,2024-11-04,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,No
401624,Liam,Legrand,29,Femme,2024-07-22,Bronze,Paris,Île-de-France,France,Social Media,Mobile,Yes
419202,Hugo,Petit,29,Homme,2025-11-18,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
841579,Alice,Bernard,35,Femme,2025-02-01,Silver,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Desktop,Yes
598002,Tom,Michel,30,Homme,2024-10-13,Bronze,Nantes,Pays de la Loire,France,Social Media,Mobile,Yes
601669,Gabriel,Dupont,48,Femme,2025-07-20,Silver,Toulouse,Occitanie,France,Organic Search,Desktop,No
481750,Camille,Mercier,41,Femme,2025-11-03,Bronze,Toulouse,Occitanie,France,Social Media,Mobile,No
101827,Eva,David,32,Femme,2024-06-27,Silver,Lille,Hauts-de-France,France,Social Media,Mobile,Yes
651343,Sophia,Martinez,33,Homme,2025-04-13,Silver,Paris,Île-de-France,France,Direct,Mobile,No
718736,Camille,Francois,23,Homme,2025-06-14,Bronze,Genève,Genève,Suisse,Organic Search,Tablet,Yes
288804,Eva,Bonnet,23,Homme,2025-12-21,Bronze,Toulouse,Occitanie,France,Email,Mobile,No
821465,Lea,Simon,36,Homme,2025-09-14,Bronze,Nantes,Pays de la Loire,France,Social Media,Mobile,Yes
248716,Nathan,Bonnet,42,Homme,2025-11-24,Bronze,Nantes,Pays de la Loire,France,Direct,Mobile,No
710163,Yanis,Simon,39,Femme,2025-11-29,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Desktop,Yes
520885,Jules,Garcia,24,Homme,2025-02-25,Silver,Nantes,Pays de la Loire,France,Direct,Desktop,Yes
866265,Ethan,Girard,52,Femme,2024-09-11,Silver,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
245306,Lucas,Martin,43,Homme,2025-11-13,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,No
249557,Ines,Thomas,25,Homme,2024-07-07,Bronze,Lille,Hauts-de-France,France,Paid Search,Mobile,Yes
811213,Noah,Thomas,27,Homme,2024-11-06,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Desktop,Yes
647837,Chloe,Thomas,29,Homme,2024-12-13,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
346256,Liam,Bernard,30,Femme,2025-01-27,Silver,Paris,Île-de-France,France,Paid Search,Desktop,Yes
256456,Jules,Simon,54,Homme,2025-07-12,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Desktop,Yes
789726,Alice,Francois,31,Homme,2024-03-06,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,No
524592,Hugo,Legrand,33,Homme,2025-06-21,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
681466,Ines,Vincent,34,Homme,2025-12-09,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,No
395181,Mia,Lefebvre,42,Homme,2025-01-09,Bronze,Lille,Hauts-de-France,France,Paid Search,Desktop,Yes
235645,Yanis,Bernard,18,Homme,2025-09-02,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
859369,Leo,Francois,53,Femme,2024-10-05,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,No
475661,Emma,Bertrand,47,Femme,2024-06-19,Silver,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
818021,Ines,Andre,44,Homme,2024-03-19,Gold,Nantes,Pays de la Loire,France,Paid Search,Tablet,Yes
393439,Alice,Thomas,37,Femme,2024-06-23,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Desktop,Yes
925835,Gabriel,Lambert,24,Femme,2025-04-01,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Desktop,No
439102,Jules,Robert,21,Homme,2024-01-30,Silver,Paris,Île-de-France,France,Referral,Desktop,Yes
461503,Arthur,Durand,43,Non précisé,2024-09-09,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Direct,Desktop,Yes
152133,Lina,Martinez,35,Femme,2024-09-15,Bronze,Strasbourg,Grand Est,France,Referral,Desktop,Yes
265833,Sophia,Lambert,39,Homme,2025-03-30,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,Yes
832292,Mia,Francois,32,Homme,2025-12-12,Bronze,Nantes,Pays de la Loire,France,Referral,Mobile,No
433949,Ines,Petit,29,Femme,2025-01-13,Bronze,Toulouse,Occitanie,France,Paid Search,Desktop,Yes
474413,Olivia,Vincent,34,Femme,2024-06-10,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Tablet,No
258199,Chloe,Michel,40,Femme,2024-11-07,Bronze,Genève,Genève,Suisse,Organic Search,Mobile,Yes
457655,Noah,Lambert,30,Femme,2025-02-04,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,Yes
158237,Camille,Petit,54,Homme,2024-08-09,Silver,Lille,Hauts-de-France,France,Referral,Mobile,Yes
352457,Adam,Laurent,25,Femme,2025-01-01,Silver,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
947580,Jules,Simon,34,Femme,2024-05-16,Bronze,Paris,Île-de-France,France,Paid Search,Desktop,Yes
396603,Sami,Garcia,44,Femme,2024-05-23,Silver,Paris,Île-de-France,France,Referral,Mobile,No
785908,Ava,Robert,41,Femme,2024-05-07,Bronze,Paris,Île-de-France,France,Direct,Desktop,Yes
583874,Emma,Moreau,37,Femme,2025-03-15,Bronze,Toulouse,Occitanie,France,Email,Mobile,Yes
535558,Manon,David,18,Femme,2024-11-01,Bronze,Genève,Genève,Suisse,Paid Search,Mobile,No
743949,Noah,Morel,43,Homme,2024-07-06,Gold,Genève,Genève,Suisse,Referral,Mobile,No
962186,Adam,Moreau,32,Homme,2025-08-13,Bronze,Toulouse,Occitanie,France,Direct,Mobile,Yes
624376,Ava,Mercier,21,Homme,2024-09-07,Gold,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
445918,Nora,Robert,34,Homme,2024-07-30,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Desktop,Yes
958830,Chloe,Martin,21,Homme,2025-01-25,Bronze,Genève,Genève,Suisse,Paid Search,Mobile,Yes
322264,Olivia,Michel,33,Femme,2024-05-11,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Desktop,Yes
